depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,compound,AUC,ERBB2_expr,HER2_group
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",DACLATASVIR (BRD:BRD-K82861010-001-02-5),0.933008799007029,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DACLATASVIR (BRD:BRD-K82861010-001-02-5),0.961400444185862,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DACLATASVIR (BRD:BRD-K82861010-001-02-5),0.875976796402028,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DACLATASVIR (BRD:BRD-K82861010-001-02-5),0.863028774637486,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.878934472279991,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",ACY-1215 (BRD:BRD-K82928847-001-04-7),0.852110421488018,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.908794922275175,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.906294645936706,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.905335158755788,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.806224561252196,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.755080330286522,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.922315997292582,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.946825393179049,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.883085655387327,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.903363097378903,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.950433901865398,3.5059925243950385,HER2_low
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.917898877597991,8.432587832060696,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.916099172950178,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",ACY-1215 (BRD:BRD-K82928847-001-04-7),0.937765570382971,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.86112654046715,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.951226250137726,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.888953602583492,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.969275116086139,5.398114325909374,HER2_mid
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.927461836649493,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.925908822487885,6.0496373016547365,HER2_mid
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.94961973878786,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.892729794509264,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.87253241172669,7.114356612854375,HER2_mid
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.784536630552539,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.877627633583355,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.914773415050086,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.96925155499077,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.622413076610161,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",LY3023414 (BRD:BRD-K82967180-001-01-6),0.601978735852983,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.550869951447948,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.505398900807367,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.594168277005333,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.543388181496062,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.587852631728468,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.559732017786395,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.830245510181192,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,LY3023414 (BRD:BRD-K82967180-001-01-6),0.692123536231162,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.66436154750888,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.564798738300269,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.639673351575164,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.615205349766779,3.5059925243950385,HER2_low
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.525367370328125,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.575505734566541,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",LY3023414 (BRD:BRD-K82967180-001-01-6),0.622187197008133,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.554052560850905,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.594667700114056,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.584982821916651,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LY3023414 (BRD:BRD-K82967180-001-01-6),0.556995394098513,5.398114325909374,HER2_mid
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ALOGLIPTIN (BRD:BRD-K83003151-057-02-4),0.976037021415949,6.273094358271646,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ALOGLIPTIN (BRD:BRD-K83003151-057-02-4),0.93365630058994,7.114356612854375,HER2_mid
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ALOGLIPTIN (BRD:BRD-K83003151-057-02-4),0.906165783262931,4.596684735567345,HER2_mid
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ALOGLIPTIN (BRD:BRD-K83003151-057-02-4),0.919289851555535,4.546999379348131,HER2_low
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CI-844 (BRD:BRD-K83022601-001-01-0),0.944067227029678,5.40356427614107,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",LITRONESIB (BRD:BRD-K83029223-001-01-3),0.6016460731439147,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.7814754915607637,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.554803370373883,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.6601499907342884,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.852838577268405,11.393856978544296,HER2_high
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.6377550645175959,4.90433958030868,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.6840861251017638,7.114356612854375,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.4389303235130148,3.5059925243950385,HER2_low
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.7796287348931366,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",LITRONESIB (BRD:BRD-K83029223-001-01-3),0.6364455320661888,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,LITRONESIB (BRD:BRD-K83029223-001-01-3),0.7463582009320511,4.546999379348131,HER2_low
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.757259354725667,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.837713973093473,4.085560624872626,HER2_low
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.984829794564721,11.642241271184114,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.661337084274694,7.454776342678837,HER2_high
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.71555591763415,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.715340974183689,5.398114325909374,HER2_mid
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,SKEPINONE-L (BRD:BRD-K83607951-001-02-2),0.972021576706724,6.273094358271646,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",SKEPINONE-L (BRD:BRD-K83607951-001-02-2),0.959046064184827,3.871557840445523,HER2_low
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.603278324422409,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.517192864799645,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.531838884318947,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.598954361541371,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.682890925284447,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.557788834994673,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.574121392338058,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.651824779305008,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.6572827684092,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.546344801032827,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.669334270474266,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.562468392788034,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.595030601904313,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.776143485041078,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.629990572918567,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.53744196270838,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.496263081718518,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.575461988539202,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.60421803140287,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NMS-1286937 (BRD:BRD-K83699324-001-01-1),0.586465012694027,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",PTC-209 (BRD:BRD-K83834509-001-01-1),0.873249146826702,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.894150540355233,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.848098976810506,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.918693512535782,6.0496373016547365,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.851672593739732,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.926010898652355,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.906048344736423,5.580531438155187,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.903329935887319,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.902809767742329,8.432587832060696,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.888205475865174,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",PTC-209 (BRD:BRD-K83834509-001-01-1),0.83046457411793,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.826592519930871,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.920495043736391,6.285341180473159,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PTC-209 (BRD:BRD-K83834509-001-01-1),0.916315131942193,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.315861046679704,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.547386890330786,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.452325222163545,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.980668336065953,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.437387385725026,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.62481853603478,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.440239915473299,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.441511755005058,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.266974749968786,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.423016876920949,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.370650500066381,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.470718242917247,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.5371590325677,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.496279204488385,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.488243132878287,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.470000354929617,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,JNJ-26481585 (BRD:BRD-K83837640-001-04-8),0.421366068815454,4.546999379348131,HER2_low
